rtcode,yr,cmdcode,export
446,2020,64,13853460
446,2020,65,238630
446,2020,66,1271
446,2020,68,58670
446,2020,69,665180
446,2020,70,1294855
446,2020,71,193677598
446,2020,72,12945614
446,2020,73,1880434
446,2020,74,2777300
446,2020,76,1881314
446,2020,82,202400
446,2020,83,591557
446,2020,84,26229520
446,2020,85,219022378
446,2020,87,3879423
446,2020,88,7537
446,2020,90,7407669
446,2020,91,142703261
446,2020,92,473954
446,2020,94,2227152
450,2020,1,77120
450,2020,2,62503
450,2020,3,114020698
450,2020,4,426349
450,2020,5,204418
450,2020,6,450506
450,2020,7,29978048
450,2020,8,16269164
450,2020,9,596782352
450,2020,10,52740
450,2020,11,82847
450,2020,12,15320612
450,2020,13,35579640
450,2020,14,4711467
450,2020,15,1194717
450,2020,16,24581070
450,2020,17,5830452
450,2020,18,26208955
450,2020,19,414562
450,2020,20,38434305
450,2020,21,5148423
450,2020,22,1218166
450,2020,23,1515782
450,2020,24,5015660
450,2020,25,31760251
450,2020,26,129647963
450,2020,27,19058210
450,2020,28,587835
450,2020,29,5935374
450,2020,30,568956
450,2020,31,3682614
450,2020,32,438860
450,2020,33,70642654
450,2020,34,9021
450,2020,35,4504
450,2020,36,186
450,2020,38,87772
450,2020,39,1581815
450,2020,40,87797
450,2020,41,270790
450,2020,42,9696249
450,2020,44,6729803
450,2020,45,944
450,2020,46,8830413
450,2020,47,193035
450,2020,48,5696080
450,2020,49,4403
450,2020,50,50098
450,2020,51,18407
450,2020,52,2222849
450,2020,53,6303590
450,2020,54,225431
450,2020,55,221366
450,2020,56,7144312
450,2020,57,43102
450,2020,58,3210919
450,2020,59,118356
450,2020,60,205407
450,2020,61,184960540
446,2020,95,42686850
446,2020,96,1006050
446,2020,97,194193
454,2020,1,634526
454,2020,2,103822
454,2020,3,202734
454,2020,4,524004
454,2020,5,191
454,2020,6,3890
454,2020,7,40703798
454,2020,8,22907990
454,2020,9,77074178
454,2020,10,1269281
454,2020,11,1982742
454,2020,12,57107222
454,2020,13,651
454,2020,14,122
454,2020,15,64324
454,2020,17,75936872
454,2020,19,71330
454,2020,20,99588
454,2020,21,1870100
454,2020,22,4614400
454,2020,23,27116650
454,2020,24,412434293
454,2020,25,246317
454,2020,26,207
454,2020,27,1153387
454,2020,28,158850
454,2020,29,29176
454,2020,30,248458
454,2020,31,904186
454,2020,32,2369
454,2020,33,523820
454,2020,34,472049
454,2020,35,4395
454,2020,36,583371
454,2020,37,67
454,2020,38,332314
454,2020,39,6526469
454,2020,40,3657361
454,2020,41,418576
454,2020,42,30594
454,2020,44,7880903
454,2020,46,24272
454,2020,47,1303
454,2020,48,95320
454,2020,49,123404
454,2020,52,2201626
454,2020,53,18906
454,2020,54,44
454,2020,55,18601
454,2020,56,83051
454,2020,57,11967
454,2020,58,103
454,2020,59,1652
454,2020,61,13574
450,2020,62,207180246
454,2020,62,1477091
450,2020,63,12711431
454,2020,63,6220572
450,2020,64,30228
454,2020,64,854908
450,2020,65,2055797
454,2020,65,253
450,2020,66,353
450,2020,67,2438
454,2020,67,106
450,2020,68,138017
454,2020,68,240291
450,2020,69,2387
454,2020,69,55428
450,2020,70,24412
454,2020,70,18014
450,2020,71,96742134
454,2020,71,143955
450,2020,72,114938
454,2020,72,3069213
450,2020,73,814937
454,2020,73,1949269
450,2020,74,317482
454,2020,74,65785
450,2020,75,147006980
450,2020,76,210199
454,2020,76,1464988
450,2020,78,2
454,2020,78,431825
450,2020,81,33138189
454,2020,81,4477
450,2020,82,95875
454,2020,82,21862
450,2020,83,133979
454,2020,83,18967
450,2020,84,7826409
454,2020,84,5932643
450,2020,85,2283739
450,2020,86,1540942
450,2020,87,2185013
450,2020,88,852238
450,2020,89,6099
450,2020,90,4182517
450,2020,91,6849321
450,2020,92,2364
450,2020,94,419228
450,2020,95,3916577
450,2020,96,1270100
450,2020,97,154766
450,2020,99,3921145
458,2020,1,209754607
458,2020,2,35769229
458,2020,3,619081896
458,2020,4,635480497
458,2020,5,3815887
458,2020,6,108002524
458,2020,7,188177472
458,2020,8,240165350
458,2020,9,125186311
458,2020,10,27762114
458,2020,11,90302879
458,2020,12,35380470
458,2020,13,8517798
458,2020,14,91458784
458,2020,15,13477331919
458,2020,16,299237834
458,2020,17,286164522
458,2020,18,1491101970
458,2020,19,1246922571
458,2020,20,141999226
458,2020,21,1383509619
458,2020,22,541319151
458,2020,23,641664814
458,2020,24,78313305
458,2020,25,388451458
458,2020,26,1218649498
458,2020,27,26672202524
458,2020,28,976677503
458,2020,29,3432075140
458,2020,30,330399632
458,2020,31,590774323
458,2020,32,599651148
458,2020,33,411032382
458,2020,34,979297004
458,2020,35,151354438
458,2020,36,14471747
458,2020,37,136414277
458,2020,38,3977319860
458,2020,39,8184812302
458,2020,40,11337652164
458,2020,41,20445842
458,2020,42,65211975
458,2020,43,25629273
458,2020,44,2334937407
458,2020,45,70057
458,2020,46,822306
458,2020,47,383533113
458,2020,48,931781445
458,2020,49,242185194
458,2020,50,392377
458,2020,51,10005437
458,2020,52,245996462
458,2020,53,2956628
458,2020,54,357427453
458,2020,55,262815249
458,2020,56,229424993
458,2020,57,12125657
458,2020,58,21680927
458,2020,59,67073623
458,2020,60,231356422
458,2020,61,933191845
458,2020,62,311145953
458,2020,63,154074951
458,2020,64,150429780
458,2020,65,51422926
458,2020,66,1280975
458,2020,67,1966517
458,2020,68,613426333
458,2020,69,219391645
458,2020,70,1290930165
458,2020,71,1742108428
458,2020,72,5163979255
458,2020,73,2043962023
458,2020,74,2163235049
458,2020,75,156758004
458,2020,76,3763923018
454,2020,85,2039715
454,2020,86,1277
454,2020,87,4789383
454,2020,88,222595
454,2020,89,9010
454,2020,90,556399
454,2020,91,600
454,2020,92,15911
454,2020,94,604331
454,2020,95,39625
454,2020,96,646
454,2020,97,6457
470,2020,1,27866
470,2020,2,9920
470,2020,3,161751856
470,2020,4,1109162
470,2020,5,198
470,2020,6,922
470,2020,7,748522
470,2020,8,33518
470,2020,9,180805
470,2020,10,3615
470,2020,11,3940736
470,2020,12,61334
470,2020,13,127264
470,2020,15,22463
470,2020,16,34051
470,2020,17,59509
470,2020,18,651402
470,2020,19,25090338
470,2020,20,152721
470,2020,21,75855567
470,2020,22,5297968
470,2020,23,454038
470,2020,24,6732959
470,2020,25,171289
470,2020,26,51908
470,2020,27,88131433
470,2020,28,234805
470,2020,29,69237432
470,2020,30,408519904
470,2020,31,345
470,2020,32,743459
470,2020,33,12338606
470,2020,34,125967
470,2020,35,286921
470,2020,37,14097
470,2020,38,6077571
470,2020,39,91670992
470,2020,40,58665393
470,2020,41,53930
470,2020,42,3230615
470,2020,43,4420
470,2020,44,206262
470,2020,45,13
470,2020,46,3049
470,2020,47,1945126
470,2020,48,7531495
470,2020,49,294512635
470,2020,52,458
470,2020,53,1729
470,2020,54,5362650
470,2020,55,15
470,2020,56,109639
470,2020,57,20028
470,2020,58,16181
470,2020,59,31228
470,2020,60,27374065
470,2020,61,12110015
470,2020,62,4495224
470,2020,63,2568323
470,2020,64,2649257
470,2020,65,359753
470,2020,66,97850
470,2020,67,2517
470,2020,68,84119
470,2020,69,89253
470,2020,70,5810549
470,2020,71,5804689
470,2020,72,8063424
470,2020,73,4359475
470,2020,74,1124450
470,2020,75,24916
470,2020,76,1866893
458,2020,78,128789913
458,2020,79,133793968
470,2020,79,46
458,2020,80,391596433
470,2020,80,11132
458,2020,81,120355681
470,2020,81,1796
458,2020,82,137968120
470,2020,82,1127261
458,2020,83,255243280
470,2020,83,1206059
458,2020,84,20181720478
470,2020,84,118712075
458,2020,85,86377899104
470,2020,85,691202218
458,2020,86,59752519
470,2020,86,14162
458,2020,87,1947422990
470,2020,87,3353532
458,2020,88,2222110903
470,2020,88,156605112
458,2020,89,194415627
470,2020,89,731945
458,2020,90,10995016860
470,2020,90,110938415
458,2020,91,264410552
470,2020,91,7520007
458,2020,92,218090965
470,2020,92,7885
458,2020,93,4132429
470,2020,93,66887
458,2020,94,3463536948
470,2020,94,4637364
458,2020,95,558598950
470,2020,95,164944523
458,2020,96,312959503
470,2020,96,366790
458,2020,97,1969371
470,2020,97,51074
458,2020,99,465727959
470,2020,99,4893911
478,2020,1,174
478,2020,2,32228
478,2020,3,635746600
478,2020,7,19135
478,2020,8,344237
478,2020,9,29448
478,2020,11,16391
478,2020,12,537
478,2020,13,121415
478,2020,15,36851088
478,2020,16,12700863
478,2020,19,27482
478,2020,20,335
478,2020,21,10072
478,2020,22,4068
478,2020,23,137395644
478,2020,25,4034233
478,2020,26,1190426333
478,2020,27,9520238
478,2020,28,28081542
478,2020,29,61265
478,2020,30,134
478,2020,31,5234084
478,2020,33,99
478,2020,34,27071
478,2020,35,935
478,2020,36,476010
478,2020,38,3147565
478,2020,39,3097553
478,2020,40,243399
478,2020,41,249736
478,2020,42,1145
478,2020,44,112210
478,2020,48,382345
478,2020,49,4709
478,2020,52,22721
478,2020,56,246650
478,2020,61,1747
478,2020,62,409908
478,2020,63,155631
478,2020,64,4987
478,2020,68,314
478,2020,69,255
478,2020,70,172
478,2020,71,738328139
478,2020,72,173414
478,2020,73,961475
478,2020,75,476
478,2020,76,52891
478,2020,78,433980
478,2020,82,89798
478,2020,84,13303202
478,2020,85,1753298
478,2020,86,115098
478,2020,87,3468617
478,2020,88,570828
478,2020,89,2366
478,2020,90,303799
478,2020,94,1344
478,2020,96,3346
480,2020,1,33259657
480,2020,2,3750
480,2020,3,89161633
480,2020,4,1001673
480,2020,5,14908471
480,2020,6,268477
480,2020,7,421558
480,2020,8,3208462
480,2020,9,14558386
480,2020,10,19500
480,2020,11,4005564
480,2020,12,194803
480,2020,13,15923
480,2020,15,6712417
480,2020,16,231668137
480,2020,17,187222195
480,2020,18,36898
480,2020,19,5654762
480,2020,20,363304
480,2020,21,1310952
480,2020,22,26920918
480,2020,23,19595956
480,2020,24,2208165
480,2020,25,398502
480,2020,26,17479
480,2020,27,4481423
480,2020,28,1631504
480,2020,29,152432
480,2020,30,25182238
480,2020,31,1006989
480,2020,32,5501957
480,2020,33,3367435
480,2020,34,9926975
480,2020,35,598202
480,2020,36,10564
480,2020,37,30256
480,2020,38,3396378
480,2020,39,33698018
480,2020,40,1619537
480,2020,41,168171
480,2020,42,10723888
480,2020,44,2856603
480,2020,45,6914
480,2020,46,26429
480,2020,47,798218
480,2020,48,8458974
480,2020,49,3010975
480,2020,50,1040
480,2020,51,13217279
480,2020,52,39321540
490,2020,1,6173299
490,2020,2,9751445
490,2020,3,1399361984
490,2020,4,31443659
490,2020,5,168962584
490,2020,6,197071991
490,2020,7,110927503
480,2020,53,168520
480,2020,54,3216733
480,2020,55,3205553
480,2020,56,478431
480,2020,57,68670
480,2020,58,1830829
480,2020,59,299405
480,2020,60,53886016
480,2020,61,191818132
480,2020,62,200985102
480,2020,63,4815470
480,2020,64,4737450
480,2020,65,485326
480,2020,66,129725
480,2020,67,20361
480,2020,68,198589
480,2020,69,161200
480,2020,70,358397
480,2020,71,72373675
480,2020,72,8733829
480,2020,73,7421660
480,2020,74,16908980
480,2020,75,48615
480,2020,76,13747756
480,2020,78,9934
480,2020,79,163814
480,2020,81,1061
480,2020,82,1639440
480,2020,83,628450
480,2020,84,27142734
480,2020,85,23664281
480,2020,86,33754
480,2020,87,6351772
480,2020,88,5405458
480,2020,89,172822
480,2020,90,42943364
480,2020,91,19512317
480,2020,92,1885
480,2020,93,697
480,2020,94,3733530
480,2020,95,6552588
480,2020,96,6380975
480,2020,97,841209
490,2020,8,189491455
490,2020,9,124355388
490,2020,10,115334329
490,2020,11,36455726
490,2020,12,65539004
490,2020,13,9965422
490,2020,14,2077892
490,2020,15,102893760
490,2020,16,132631766
490,2020,17,98544078
490,2020,18,11409450
490,2020,19,522197932
490,2020,20,144655715
490,2020,21,863161217
490,2020,22,454049786
490,2020,23,169732009
490,2020,24,127771120
490,2020,25,174898729
490,2020,26,954850313
490,2020,27,6265372422
490,2020,28,1441425521
490,2020,29,7213768785
490,2020,30,643751542
490,2020,31,108633932
490,2020,32,1490209740
490,2020,33,637033856
490,2020,34,503290071
490,2020,35,554278383
490,2020,36,4065558
490,2020,37,683955997
490,2020,38,3477134404
490,2020,39,18604013402
490,2020,40,2774994499
490,2020,41,191998730
490,2020,42,211757631
490,2020,43,1794586
490,2020,44,129487427
490,2020,45,1902953
490,2020,46,11713211
490,2020,47,169721866
490,2020,48,1425802597
490,2020,49,278927516
490,2020,50,261353
490,2020,51,25915966
490,2020,52,242945111
490,2020,53,4241212
490,2020,54,2044331427
490,2020,55,622990486
490,2020,56,597750382
490,2020,57,4990215
490,2020,58,483480798
490,2020,59,805702141
490,2020,60,1855482617
490,2020,61,222606189
490,2020,62,198703449
490,2020,63,478367988
490,2020,64,179842147
490,2020,65,103515473
490,2020,66,20404575
490,2020,67,1442905
490,2020,68,387304009
490,2020,69,131953044
490,2020,70,1914937596
490,2020,71,3048692467
490,2020,72,7520084953
490,2020,73,7125522138
490,2020,74,4134588763
490,2020,75,149556760
490,2020,76,1568152863
490,2020,78,57110287
490,2020,79,155316434
490,2020,80,147977239
490,2020,81,239634445
490,2020,82,2826343614
490,2020,83,1723887823
490,2020,84,44795072838
496,2020,1,1237112
498,2020,1,9947756
496,2020,2,39536479
498,2020,2,6071352
496,2020,3,38589
498,2020,3,31624
496,2020,4,349076
498,2020,4,17390195
496,2020,5,11754009
498,2020,5,501088
498,2020,6,2183266
496,2020,7,18281
498,2020,7,3159458
496,2020,8,134900
498,2020,8,226079987
496,2020,9,8048
498,2020,9,1083416
496,2020,10,212857
498,2020,10,112945712
496,2020,11,117
498,2020,11,1480496
496,2020,12,10645109
498,2020,12,223635774
496,2020,13,9883
498,2020,13,20980
498,2020,14,779405
496,2020,15,620499
498,2020,15,103530965
496,2020,16,60254755
498,2020,16,8668
496,2020,17,80246
498,2020,17,9877364
496,2020,18,172618
498,2020,18,7192416
496,2020,19,34315
498,2020,19,17759213
496,2020,20,177660
498,2020,20,74546049
496,2020,21,3452633
498,2020,21,6359766
496,2020,22,897983
498,2020,22,222841959
496,2020,23,3570769
498,2020,23,31833117
496,2020,24,1565047
498,2020,24,8587295
496,2020,25,156343749
498,2020,25,10089884
496,2020,26,2818203183
496,2020,27,2281490357
498,2020,27,14478904
496,2020,28,768
498,2020,28,1622925
496,2020,29,79902
498,2020,29,4769255
496,2020,30,162692
498,2020,30,56567723
496,2020,31,134408
498,2020,31,37309
496,2020,32,7989
498,2020,32,823057
496,2020,33,45937
498,2020,33,10477496
496,2020,34,13816
498,2020,34,1600524
496,2020,35,89093
498,2020,35,1452642
496,2020,36,1792
498,2020,36,111
498,2020,37,64391
496,2020,38,38992
498,2020,38,1271455
496,2020,39,150241
498,2020,39,37431126
496,2020,40,480634
498,2020,40,2279312
496,2020,41,7038732
498,2020,41,1605862
496,2020,42,393114
498,2020,42,13230057
496,2020,43,1819
498,2020,43,631990
496,2020,44,305804
498,2020,44,20819136
498,2020,45,85348
496,2020,46,45
498,2020,46,454
498,2020,47,2057676
496,2020,48,28150
498,2020,48,11385047
496,2020,49,19010
498,2020,49,1223723
496,2020,51,234521508
498,2020,51,334851
496,2020,52,1
498,2020,52,441293
498,2020,53,169792
498,2020,54,5677935
498,2020,55,550543
496,2020,56,20159
498,2020,56,2218688
496,2020,57,763608
498,2020,57,14898876
496,2020,58,397
498,2020,58,341621
496,2020,59,1060
498,2020,59,379339
496,2020,60,2003
498,2020,60,642009
496,2020,61,37187501
498,2020,61,89501887
496,2020,62,5222206
498,2020,62,149369225
496,2020,63,1766175
498,2020,63,25260205
496,2020,64,795120
498,2020,64,33394166
496,2020,65,1069845
498,2020,65,310283
496,2020,66,25
498,2020,66,221
496,2020,67,4844
498,2020,67,18501
496,2020,68,16654
498,2020,68,2220217
496,2020,69,91225
498,2020,69,3456046
496,2020,70,32723
498,2020,70,53824785
496,2020,71,1789935131
498,2020,71,1017045
496,2020,72,325534
498,2020,72,6693115
496,2020,73,1092648
498,2020,73,20080951
496,2020,74,59757330
498,2020,74,16481800
498,2020,75,506739
496,2020,76,5020806
498,2020,76,6698827
496,2020,78,100050
498,2020,78,11539
498,2020,79,30999
498,2020,80,34787
498,2020,81,409109
496,2020,82,272762
498,2020,82,750062
496,2020,83,51837
498,2020,83,5007077
496,2020,84,28913906
498,2020,84,42094896
490,2020,85,174558185741
496,2020,85,2189670
498,2020,85,478367316
490,2020,86,21230531
496,2020,86,35164
498,2020,86,423831
490,2020,87,10075809865
496,2020,87,1997722
498,2020,87,31236446
490,2020,88,389786439
496,2020,88,2201791
498,2020,88,146036
490,2020,89,532740142
490,2020,90,16825102304
496,2020,90,1398096
498,2020,90,27478618
490,2020,91,114419031
496,2020,91,280
498,2020,91,2254384
490,2020,92,144449055
496,2020,92,9979
498,2020,92,322191
490,2020,93,166143312
490,2020,94,2279927371
496,2020,94,1602852
498,2020,94,147827548
490,2020,95,2790253014
496,2020,95,102557
498,2020,95,12083770
490,2020,96,535264912
496,2020,96,750
498,2020,96,2166336
490,2020,97,12340268
496,2020,97,5668
498,2020,97,79637
490,2020,99,1881052450
498,2020,99,40243
499,2020,1,793082
499,2020,2,11217321
499,2020,3,125222
499,2020,4,173007
499,2020,5,726
499,2020,6,320831
499,2020,7,4149730
499,2020,8,4200294
499,2020,9,250433
499,2020,10,129901
499,2020,11,75997
499,2020,12,712351
499,2020,13,200
499,2020,14,89
499,2020,15,219802
499,2020,16,6985755
499,2020,17,88403
499,2020,18,2344073
499,2020,19,482795
499,2020,20,254963
499,2020,21,298031
499,2020,22,17352580
499,2020,23,1614442
499,2020,24,4531938
499,2020,25,1737177
499,2020,26,37616717
499,2020,27,68232992
499,2020,28,1586114
499,2020,29,28467
499,2020,30,27595656
499,2020,31,25715
499,2020,32,99977
499,2020,33,2637882
499,2020,34,170190
499,2020,35,74928
499,2020,36,964929
499,2020,37,937
499,2020,38,77109
499,2020,39,4166303
499,2020,40,52774
499,2020,41,1810586
499,2020,42,299341
499,2020,43,67264
499,2020,44,36010182
499,2020,46,3146
499,2020,47,855846
499,2020,48,1687197
499,2020,49,1671119
499,2020,55,714
499,2020,56,284826
499,2020,57,58733
499,2020,58,5412
499,2020,59,1082
499,2020,60,3139
499,2020,61,297736
499,2020,62,1799397
499,2020,63,695785
499,2020,64,601627
499,2020,65,30044
499,2020,66,12724
499,2020,67,900
499,2020,68,2377158
499,2020,69,76370
499,2020,70,155207
499,2020,71,6655380
499,2020,72,22851663
499,2020,73,2953528
499,2020,74,5132618
499,2020,75,214
499,2020,76,67393153
499,2020,78,66025
499,2020,79,18953
499,2020,80,4703
499,2020,81,49912
499,2020,82,53140
499,2020,83,214169
499,2020,84,20648678
504,2020,1,14016707
504,2020,2,766360
504,2020,3,1250814386
504,2020,4,51045696
504,2020,5,97936806
504,2020,6,26647901
504,2020,7,1337395983
504,2020,8,1528262185
504,2020,9,56304247
504,2020,10,407218
504,2020,11,4096621
504,2020,12,173910787
504,2020,13,69707208
504,2020,14,601193
504,2020,15,233711548
504,2020,16,833810430
504,2020,17,312431836
504,2020,18,3344198
504,2020,19,67438947
504,2020,20,192720031
504,2020,21,93578164
504,2020,22,25577105
504,2020,23,198271812
504,2020,24,21094201
504,2020,25,928654467
504,2020,26,267511553
504,2020,27,142684517
504,2020,28,1216506981
504,2020,29,14495950
504,2020,30,109743799
504,2020,31,3381463650
504,2020,32,25020916
504,2020,33,84648360
504,2020,34,18472639
504,2020,35,1344411
504,2020,36,3507634
504,2020,37,244722
504,2020,38,18875362
504,2020,39,265791109
504,2020,40,95102188
504,2020,41,20247954
499,2020,85,7080307
499,2020,86,69770
499,2020,87,13751666
499,2020,88,1615420
499,2020,89,365990
499,2020,90,2291223
499,2020,91,1009631
499,2020,92,137160
499,2020,93,3411318
499,2020,94,2164171
499,2020,95,1302947
499,2020,96,377473
499,2020,97,30958
508,2020,1,2774
508,2020,2,366234
508,2020,3,48642042
508,2020,4,172220
508,2020,5,853656
508,2020,6,452068
508,2020,7,59143672
508,2020,8,126035047
508,2020,9,4999579
508,2020,10,4299213
508,2020,11,5027247
508,2020,12,86377740
508,2020,13,70490
508,2020,14,11
508,2020,15,20387843
508,2020,16,104342
508,2020,17,44330463
508,2020,18,66098
508,2020,19,8978045
508,2020,20,945303
508,2020,21,203210
508,2020,22,1806389
508,2020,23,16020651
508,2020,24,162321873
508,2020,25,46953868
508,2020,26,237989136
508,2020,27,1258696526
508,2020,28,124015
508,2020,29,397942
508,2020,30,3514910
508,2020,31,32652472
508,2020,32,42490
508,2020,33,209055
508,2020,34,289039
508,2020,35,42198
508,2020,36,716288
508,2020,37,246
508,2020,38,2677405
508,2020,39,1697867
508,2020,40,543080
508,2020,41,110994
504,2020,42,59731219
508,2020,42,61397
504,2020,43,332850
508,2020,43,127
504,2020,44,32176213
508,2020,44,30644689
504,2020,45,13349814
504,2020,46,6842086
508,2020,46,12023
504,2020,47,2617297
508,2020,47,258666
504,2020,48,93643914
508,2020,48,26443719
504,2020,49,2914955
508,2020,49,3778742
504,2020,50,89631
504,2020,51,5875495
508,2020,51,11215
504,2020,52,34098468
508,2020,52,21292130
504,2020,53,2508954
508,2020,53,2131569
504,2020,54,20083816
508,2020,54,794
504,2020,55,41446508
508,2020,55,264658
504,2020,56,14486005
508,2020,56,764130
504,2020,57,21525343
508,2020,57,96626
504,2020,58,16814214
504,2020,59,7280167
508,2020,59,4145
504,2020,60,16430478
508,2020,60,11041
504,2020,61,611145696
508,2020,61,83388
504,2020,62,1909204119
508,2020,62,4668254
504,2020,63,312192449
508,2020,63,1221027
504,2020,64,255127126
508,2020,64,157003
504,2020,65,8764151
508,2020,65,758
504,2020,66,63669
508,2020,66,141
504,2020,67,256603
508,2020,67,39254245
504,2020,68,38632519
508,2020,68,63774
504,2020,69,61769990
508,2020,69,277828
504,2020,70,107663948
508,2020,70,432381
504,2020,71,154319172
508,2020,71,11410512
504,2020,72,73889292
508,2020,72,17034835
504,2020,73,186041519
508,2020,73,15528621
504,2020,74,115309160
508,2020,74,1311237
504,2020,75,1841946
508,2020,75,843
504,2020,76,122999426
508,2020,76,1059986024
504,2020,78,8507
508,2020,78,8396005
504,2020,79,3208972
508,2020,79,1059
504,2020,80,196044
504,2020,81,111820352
508,2020,81,26129
504,2020,82,8891789
504,2020,83,23202763
504,2020,84,444216127
504,2020,85,4634311693
504,2020,86,875968
504,2020,87,3610243596
504,2020,88,962923053
504,2020,89,2770145
504,2020,90,57035112
504,2020,91,734412
504,2020,92,31466
504,2020,94,278319884
504,2020,95,10509747
504,2020,96,10598681
504,2020,97,3150227
512,2020,1,67892331
516,2020,1,81972417
512,2020,2,51765246
516,2020,2,52965988
512,2020,3,301526430
516,2020,3,583425856
512,2020,4,301715538
516,2020,4,1361920
512,2020,5,4819476
516,2020,5,1060725
512,2020,6,387716
516,2020,6,2725
512,2020,7,41212344
516,2020,7,9172754
512,2020,8,74438536
516,2020,8,56264310
512,2020,9,21853004
516,2020,9,88841
512,2020,10,11415008
516,2020,10,348275
512,2020,11,96136847
516,2020,11,4532724
512,2020,12,21948687
516,2020,12,5728876
512,2020,13,1622228
516,2020,13,240940
512,2020,14,267586
512,2020,15,193789704
516,2020,15,1606006
512,2020,16,16873301
516,2020,16,25637249
512,2020,17,20370970
516,2020,17,557621
512,2020,18,23901794
516,2020,18,28540
512,2020,19,201328127
516,2020,19,11878096
512,2020,20,31551040
516,2020,20,386491
512,2020,21,117968431
516,2020,21,799878
512,2020,22,36616423
516,2020,22,43900673
512,2020,23,129594576
516,2020,23,14027519
512,2020,24,163812357
516,2020,24,4491762
512,2020,25,485565581
516,2020,25,62578445
512,2020,26,539883883
516,2020,26,740905887
512,2020,27,18466788660
516,2020,27,71678528
512,2020,28,13117665
516,2020,28,75431700
512,2020,29,804286606
516,2020,29,1739392
512,2020,30,124143192
516,2020,30,880489
512,2020,31,828929993
516,2020,31,1167192
512,2020,32,58170067
516,2020,32,634362
512,2020,33,74084107
516,2020,33,2068092
512,2020,34,57038905
516,2020,34,6861561
512,2020,35,3892974
516,2020,35,107808
512,2020,36,2354998
516,2020,36,237555
512,2020,37,2380790
516,2020,37,2904
512,2020,38,47577618
516,2020,38,18911216
512,2020,39,1330905292
516,2020,39,54290419
512,2020,40,48665392
516,2020,40,29485735
512,2020,41,2595242
516,2020,41,8222465
512,2020,42,4009011
516,2020,42,93571
512,2020,43,22122
516,2020,43,1081408
512,2020,44,23689280
516,2020,44,62174382
512,2020,45,467966
516,2020,45,2575
512,2020,46,689310
516,2020,46,11350
512,2020,47,4682818
516,2020,47,1188902
512,2020,48,40551647
516,2020,48,1418815
512,2020,49,295915479
516,2020,49,261463
512,2020,50,46439
516,2020,50,14391
512,2020,51,33836
516,2020,51,34234
512,2020,52,54849599
516,2020,52,8113
512,2020,53,36639
516,2020,53,2451
512,2020,54,7734561
516,2020,54,8888
512,2020,55,7240277
516,2020,55,14820
512,2020,56,4509643
516,2020,56,635732
512,2020,57,3893968
516,2020,57,184790
512,2020,58,733703
516,2020,58,38037
512,2020,59,488135
516,2020,59,485797
512,2020,60,1179274
516,2020,60,5594
512,2020,61,37970703
516,2020,61,473291
512,2020,62,29605516
516,2020,62,538215
512,2020,63,41558305
516,2020,63,1915352
512,2020,64,21339925
516,2020,64,754296
512,2020,65,1617466
516,2020,65,30090
512,2020,66,64397
516,2020,66,23115
512,2020,67,459841
516,2020,67,19996
512,2020,68,158725925
516,2020,68,8275331
512,2020,69,33589687
516,2020,69,392012
512,2020,70,54056512
516,2020,70,1770589
512,2020,71,258284894
516,2020,71,1432196098
512,2020,72,1090964226
516,2020,72,45289347
512,2020,73,501786370
516,2020,73,17186882
512,2020,74,15566745
516,2020,74,1717102309
512,2020,75,7548542
516,2020,75,952
512,2020,76,897562023
516,2020,76,2351254
512,2020,78,2517425
516,2020,78,251212
512,2020,79,21469680
516,2020,79,59616970
512,2020,80,1046559
516,2020,80,30
512,2020,81,4055500
516,2020,81,239153
508,2020,82,577011
512,2020,82,11366646
516,2020,82,1500010
508,2020,83,337859
512,2020,83,10577382
516,2020,83,599298
508,2020,84,17705955
512,2020,84,765579517
516,2020,84,79199111
508,2020,85,5235675
512,2020,85,598704606
508,2020,86,3498686
512,2020,86,6018535
508,2020,87,5428708
512,2020,87,1902758525
508,2020,88,87682
512,2020,88,145060535
508,2020,89,412015
512,2020,89,1281185944
508,2020,90,1226817
512,2020,90,127279939
508,2020,91,18624
512,2020,91,47827410
508,2020,92,27829
512,2020,92,1154566
508,2020,93,98
512,2020,93,119100
508,2020,94,1311187
512,2020,94,65492665
508,2020,95,112399
512,2020,95,12279057
508,2020,96,96490
512,2020,96,16234614
508,2020,97,62350
512,2020,97,723797
512,2020,99,33243323
516,2020,85,28466415
516,2020,86,2041218
516,2020,87,67591001
516,2020,88,7555313
516,2020,89,59944611
516,2020,90,7491103
516,2020,91,67927
516,2020,92,15374
516,2020,93,287823
516,2020,94,3386253
516,2020,95,168227
516,2020,96,213478
516,2020,97,3375036
516,2020,99,6532909
524,2020,1,27087
524,2020,2,139849
524,2020,4,590031
524,2020,5,239981
524,2020,6,30434
524,2020,7,4381284
524,2020,8,110226
524,2020,9,86858127
524,2020,10,20815
524,2020,11,662618
524,2020,12,15173168
524,2020,13,42589
524,2020,14,15416104
524,2020,15,255720064
524,2020,17,310036
524,2020,18,2109
524,2020,19,14349734
524,2020,20,28146666
524,2020,21,2064762
524,2020,22,569563
524,2020,23,31021401
524,2020,24,827229
524,2020,25,84226
524,2020,26,20536
524,2020,28,11906
524,2020,29,128727
524,2020,30,12932310
524,2020,32,558471
524,2020,33,13761262
524,2020,34,110614
524,2020,35,11041
524,2020,38,9715634
524,2020,39,6782006
524,2020,40,243439
524,2020,41,863378
524,2020,42,1198593
