rtcode,yr,cmdcode,import
724,2020,38,6020532535
724,2020,39,11855596517
724,2020,40,3845303374
724,2020,41,358272402
724,2020,42,1474483649
724,2020,43,15088543
724,2020,44,1439903022
724,2020,45,168782657
724,2020,46,64861487
724,2020,47,754017684
724,2020,48,3606096254
724,2020,49,570191740
724,2020,50,6133261
724,2020,51,84902796
724,2020,52,326805717
724,2020,53,93022313
724,2020,54,627690273
724,2020,55,619352498
724,2020,56,503354921
716,2020,85,227707577
716,2020,86,7530040
716,2020,87,326335375
716,2020,88,8817535
716,2020,89,831903
716,2020,90,91492469
716,2020,91,355444
716,2020,92,76317
716,2020,93,2612159
716,2020,94,21294915
716,2020,95,2713839
716,2020,96,34920129
716,2020,97,61170
716,2020,99,17926902
748,2020,1,1863093
748,2020,2,7639000
748,2020,3,2548406
748,2020,4,27571817
748,2020,5,1246589
748,2020,6,2369243
748,2020,7,23743464
748,2020,8,6352339
748,2020,9,10981772
748,2020,10,75904600
748,2020,11,3642942
748,2020,12,2529372
748,2020,13,8112099
748,2020,14,1702
748,2020,15,11172465
748,2020,16,9404877
748,2020,17,11851163
748,2020,18,2983249
748,2020,19,22735304
748,2020,20,18120099
748,2020,21,19198087
748,2020,22,40206950
748,2020,23,22406287
748,2020,24,8039205
748,2020,25,31852675
748,2020,26,1518976
748,2020,27,240424388
748,2020,28,11696998
748,2020,29,31107429
748,2020,30,56306881
748,2020,31,22454119
748,2020,32,10943579
748,2020,33,51597022
748,2020,34,19962894
748,2020,35,5004867
748,2020,36,1733672
748,2020,37,471197
748,2020,38,29831327
748,2020,39,63068129
748,2020,40,17861793
748,2020,41,4295
748,2020,42,2799139
748,2020,43,44171
748,2020,44,17795417
748,2020,45,2842
748,2020,46,31438
748,2020,47,1217029
748,2020,48,29745065
748,2020,49,7422874
748,2020,50,43643
748,2020,51,372981
748,2020,52,63051034
748,2020,53,67728
748,2020,54,13436803
748,2020,55,13278701
748,2020,56,2014520
724,2020,57,196726127
748,2020,57,549859
724,2020,58,107439142
748,2020,58,3490811
724,2020,59,302631605
748,2020,59,1030316
724,2020,60,170095309
748,2020,60,7002411
724,2020,61,7533401261
748,2020,61,17736525
724,2020,62,8673907990
748,2020,62,17171350
724,2020,63,3530772451
748,2020,63,8999709
724,2020,64,3171201441
748,2020,64,13951848
724,2020,65,230043903
748,2020,65,1059895
724,2020,66,71226847
748,2020,66,212197
724,2020,67,65426389
748,2020,67,1575631
724,2020,68,718501277
748,2020,68,4894304
724,2020,69,580982931
724,2020,70,1607040416
724,2020,71,1815568604
724,2020,72,7893951603
724,2020,73,4207648237
724,2020,74,1897555993
724,2020,75,354632058
724,2020,76,3610641707
724,2020,78,254514628
724,2020,79,90913919
724,2020,80,123720748
724,2020,81,163956102
724,2020,82,1007982028
724,2020,83,1468656274
724,2020,84,31308159242
724,2020,85,29018105455
724,2020,86,448968040
724,2020,87,34394618613
724,2020,88,2972714542
724,2020,89,340344770
724,2020,90,8695728069
724,2020,91,540343866
724,2020,92,158808906
724,2020,93,156427871
724,2020,94,4207847504
724,2020,95,2946056671
724,2020,96,1009750969
724,2020,97,63664043
724,2020,99,16500424965
752,2020,1,27165323
752,2020,2,923481259
752,2020,3,4666551452
752,2020,4,1068690299
752,2020,5,34406557
752,2020,6,317510222
752,2020,7,756143102
752,2020,8,1131859737
752,2020,9,548111735
752,2020,10,145058881
752,2020,11,93410120
752,2020,12,188265904
752,2020,13,37318838
752,2020,14,1668565
752,2020,15,795875214
752,2020,16,664543995
752,2020,17,316886247
752,2020,18,499641370
752,2020,19,890904174
752,2020,20,795086641
752,2020,21,958142098
752,2020,22,1825558350
752,2020,23,519445050
752,2020,24,238074227
752,2020,25,413831429
752,2020,26,781954399
752,2020,27,11645146605
752,2020,28,1349377215
752,2020,29,2305548369
752,2020,30,5379713148
752,2020,31,297370614
752,2020,32,781123374
752,2020,33,1019959790
752,2020,34,714489990
752,2020,35,285125855
752,2020,36,26898339
752,2020,37,36959675
752,2020,38,1857136338
752,2020,39,5185849928
752,2020,40,1776629802
752,2020,41,36853598
752,2020,42,491613843
752,2020,43,14830339
752,2020,44,1980591924
752,2020,45,2206549
752,2020,46,26243855
752,2020,47,345637185
752,2020,48,1481023407
752,2020,49,328118336
752,2020,50,174695
752,2020,51,56106483
752,2020,52,31032403
752,2020,53,7520812
752,2020,54,60632064
752,2020,55,56996029
752,2020,56,233833869
752,2020,57,202039167
752,2020,58,23563598
752,2020,59,116957649
752,2020,60,24006254
752,2020,61,2052143819
752,2020,62,2238135315
752,2020,63,728791791
752,2020,64,1198042322
752,2020,65,146748726
752,2020,66,21078664
752,2020,67,37972127
752,2020,68,663749668
748,2020,69,7833911
752,2020,69,382465921
748,2020,70,4625296
752,2020,70,831398456
748,2020,71,4470926
748,2020,72,25385339
748,2020,73,40691365
748,2020,74,3676576
748,2020,75,5720
748,2020,76,5870108
748,2020,78,25240
748,2020,79,5312
748,2020,80,5556
748,2020,81,92885
748,2020,82,5783246
748,2020,83,6819280
748,2020,84,95929353
748,2020,85,72053109
748,2020,86,500545
748,2020,87,92832629
748,2020,88,139490
748,2020,89,14227
748,2020,90,21845809
748,2020,91,393096
748,2020,92,135841
748,2020,93,103956
748,2020,94,25272858
748,2020,95,1417253
748,2020,96,11321830
748,2020,97,22404
748,2020,99,12537515
757,2020,1,101648109
757,2020,2,676878979
757,2020,3,600378912
757,2020,4,711928897
757,2020,5,84944988
757,2020,6,588159823
757,2020,7,729553425
757,2020,8,1455458611
757,2020,9,981175719
757,2020,10,282327785
757,2020,11,96136308
757,2020,12,338793907
757,2020,13,91809657
757,2020,14,5165856
757,2020,15,406004375
757,2020,16,416008360
757,2020,17,261548882
757,2020,18,620338727
757,2020,19,930051502
757,2020,20,609148245
757,2020,21,941099322
757,2020,22,2170193126
757,2020,23,567569549
757,2020,24,283801528
757,2020,25,366831423
757,2020,26,9535590
757,2020,27,5838838654
757,2020,28,665780118
757,2020,29,7428489456
757,2020,30,38939997927
757,2020,31,122043429
757,2020,32,1085120428
757,2020,33,1486400689
757,2020,34,710789623
757,2020,35,287415942
757,2020,36,47815910
757,2020,37,65046117
757,2020,38,2077101631
757,2020,39,6457379690
757,2020,40,1440571643
757,2020,41,40411320
757,2020,42,1306540387
757,2020,43,31099462
757,2020,44,1958771679
757,2020,45,26837018
757,2020,46,25026299
757,2020,47,91351419
757,2020,48,2034553122
757,2020,49,1365735767
757,2020,50,5773958
757,2020,51,52421374
757,2020,52,114494087
757,2020,53,18190605
757,2020,54,132678219
757,2020,55,73276588
757,2020,56,279328310
757,2020,57,197831921
757,2020,58,56120832
757,2020,59,157090403
757,2020,60,68598644
757,2020,61,3330627000
757,2020,62,4158019018
757,2020,63,1646711430
757,2020,64,2218924851
757,2020,65,173133054
752,2020,71,348044054
752,2020,72,3458353226
752,2020,73,3373350098
752,2020,74,895702710
752,2020,75,397625565
752,2020,76,1551215521
752,2020,78,18030232
752,2020,79,74503044
752,2020,80,2005904
752,2020,81,171459409
752,2020,82,630212680
752,2020,83,764697756
752,2020,84,19299660183
752,2020,85,19270165079
752,2020,86,522606725
752,2020,87,16329816886
752,2020,88,233206203
752,2020,89,245491242
752,2020,90,4189482725
752,2020,91,152952319
752,2020,92,88220500
752,2020,93,63339140
752,2020,94,3402720343
752,2020,95,1232468315
752,2020,96,400864545
752,2020,97,67567771
752,2020,99,7131072135
757,2020,66,48554913
757,2020,67,33431852
757,2020,68,937123486
757,2020,69,656523883
757,2020,70,987026516
757,2020,71,103800818281
757,2020,72,2140904327
757,2020,73,3629488895
757,2020,74,845741503
757,2020,75,153981373
757,2020,76,2691541772
757,2020,78,10511579
757,2020,79,59057063
757,2020,80,5554208
757,2020,81,172568368
757,2020,82,953804352
757,2020,83,724325371
757,2020,84,19070478918
757,2020,85,14870338916
757,2020,86,784547406
757,2020,87,15134786684
757,2020,88,2207029997
757,2020,89,509716578
757,2020,90,8237721436
757,2020,91,2782865968
757,2020,92,117377163
757,2020,93,191890471
757,2020,94,4536570813
757,2020,95,1242461572
757,2020,96,526227423
757,2020,97,1796309514
764,2020,1,78518617
764,2020,2,158532279
764,2020,3,3208652250
764,2020,4,720326032
764,2020,5,55943365
764,2020,6,52940705
764,2020,7,975587562
764,2020,8,1151369946
764,2020,9,412894845
764,2020,10,1261329320
764,2020,11,304604746
764,2020,12,1852881984
764,2020,13,125959888
764,2020,14,50409021
764,2020,15,317798010
764,2020,16,291273900
764,2020,17,277172918
764,2020,18,187378773
764,2020,19,621787080
764,2020,20,340019788
764,2020,21,1105264845
764,2020,22,332148999
764,2020,23,2017264893
764,2020,24,274473498
764,2020,25,305345126
764,2020,26,300065524
764,2020,27,28721909642
764,2020,28,1808526345
764,2020,29,4067012170
764,2020,30,2475172605
764,2020,31,1509192867
764,2020,32,1435642642
764,2020,33,1543474001
764,2020,34,732551049
764,2020,35,374884116
764,2020,36,61107927
764,2020,37,110908970
764,2020,38,4092872371
764,2020,39,8540198294
764,2020,40,2431610259
764,2020,41,427033965
764,2020,42,610333704
764,2020,43,169094455
764,2020,44,499394268
764,2020,45,1447563
764,2020,46,4788725
764,2020,47,544682620
764,2020,48,1648026076
764,2020,49,292507604
764,2020,50,4711559
764,2020,51,69076036
764,2020,52,470910514
764,2020,53,12386571
764,2020,54,667238130
764,2020,55,277898642
764,2020,56,286407708
764,2020,57,48218662
764,2020,58,165911526
764,2020,59,465356193
764,2020,60,377320873
764,2020,61,479901026
764,2020,62,632591508
764,2020,63,376257380
764,2020,64,524480650
764,2020,65,41334025
764,2020,66,14180472
764,2020,67,16482380
764,2020,68,320356334
764,2020,69,635650456
764,2020,70,949355605
768,2020,1,187574
768,2020,2,11669550
768,2020,3,32467586
768,2020,4,29896752
768,2020,5,6112
768,2020,6,19768
768,2020,7,2494375
768,2020,8,1684344
768,2020,9,992802
768,2020,10,78646015
768,2020,11,20109747
768,2020,12,5869718
768,2020,13,523091
768,2020,15,78334897
768,2020,16,4402871
768,2020,17,35988769
768,2020,18,1072447
768,2020,19,23166760
768,2020,20,10883498
768,2020,21,15764012
768,2020,22,25024458
768,2020,23,1739626
768,2020,24,7049997
768,2020,25,42765683
768,2020,26,3126778
768,2020,27,236250459
768,2020,28,10623187
768,2020,29,23078076
768,2020,30,121699671
768,2020,31,34462422
768,2020,32,12168109
768,2020,33,15870085
768,2020,34,13850075
768,2020,35,2361697
768,2020,36,3005858
768,2020,37,263464
768,2020,38,24529153
768,2020,39,147614413
768,2020,40,17978925
768,2020,41,65584
768,2020,42,6165818
768,2020,44,2502561
768,2020,47,31060
768,2020,48,35345574
768,2020,49,5617753
768,2020,50,23368
768,2020,51,206787
768,2020,52,47498436
768,2020,53,285154
768,2020,54,35076726
768,2020,55,15098374
768,2020,56,4484579
768,2020,57,183692
768,2020,58,3051055
768,2020,59,212125
768,2020,60,94172
768,2020,61,8684121
768,2020,62,18614944
768,2020,63,50585024
768,2020,64,13685113
768,2020,65,1435067
768,2020,66,216557
768,2020,67,546342
768,2020,68,2311240
768,2020,69,17768397
768,2020,70,8059048
764,2020,71,8069712947
768,2020,71,71038
764,2020,72,9297988010
768,2020,72,59230230
764,2020,73,5927003262
768,2020,73,50741682
764,2020,74,3866106968
768,2020,74,1098745
764,2020,75,70228201
764,2020,76,3245639910
764,2020,78,189142103
764,2020,79,351994467
764,2020,80,85038605
764,2020,81,73016606
764,2020,82,946418473
764,2020,83,626845602
764,2020,84,25849273180
764,2020,85,43193753218
764,2020,86,470142478
764,2020,87,9518336273
764,2020,88,1117056525
764,2020,89,647165990
764,2020,90,5426753812
764,2020,91,579457702
764,2020,92,46999774
764,2020,93,443001447
764,2020,94,1168999343
764,2020,95,358672234
764,2020,96,400416998
764,2020,97,8169038
784,2020,1,109285691
784,2020,2,1752582817
784,2020,3,590169897
784,2020,4,1747003166
784,2020,5,6281915
784,2020,6,79871239
784,2020,7,1016780436
784,2020,8,1957594580
784,2020,9,742296238
784,2020,10,1189276477
784,2020,11,124738989
784,2020,12,1122170982
784,2020,13,72472374
784,2020,14,6139313
784,2020,15,488643463
784,2020,16,219672291
784,2020,17,609842388
784,2020,18,561424959
784,2020,19,980659393
784,2020,20,479961954
784,2020,21,972038465
784,2020,22,764622045
784,2020,23,265013939
784,2020,24,1283275897
784,2020,25,350426624
784,2020,26,940607097
784,2020,27,42449014653
784,2020,28,1380206368
784,2020,29,1461234826
784,2020,30,4446337781
784,2020,31,70143770
784,2020,32,686391273
784,2020,33,2545455516
784,2020,34,962421745
784,2020,35,162698506
784,2020,36,22172902
784,2020,37,78602231
784,2020,38,1806875537
784,2020,39,4240465412
784,2020,40,1571878880
784,2020,41,13379923
784,2020,42,892714503
784,2020,43,8459284
784,2020,44,779984557
784,2020,45,6640560
784,2020,46,40977795
784,2020,47,268152856
784,2020,48,1282049719
784,2020,49,249471741
784,2020,50,16707518
784,2020,51,15533228
784,2020,52,129965870
784,2020,53,13302204
784,2020,54,459378222
784,2020,55,390892065
784,2020,56,143881178
784,2020,57,168030001
784,2020,58,54508708
784,2020,59,105954606
784,2020,60,93980491
784,2020,61,1868596546
784,2020,62,1648818014
784,2020,63,800832821
784,2020,64,1444322787
784,2020,65,64984998
784,2020,66,8777309
784,2020,67,35453085
784,2020,68,688608592
784,2020,69,486019224
784,2020,70,614869611
784,2020,71,52464361756
784,2020,72,3648104344
784,2020,73,3788597744
784,2020,74,2825245240
768,2020,75,7557
784,2020,75,207411373
768,2020,76,16870914
784,2020,76,1017374589
768,2020,78,273500
784,2020,78,73426206
768,2020,79,2307313
784,2020,79,258403833
784,2020,80,9087754
768,2020,81,1423
784,2020,81,48974126
768,2020,82,2500966
784,2020,82,484032313
768,2020,83,9509982
784,2020,83,604588253
768,2020,84,180758474
784,2020,84,27154346059
768,2020,85,125742602
768,2020,86,1203704
768,2020,87,276629904
768,2020,88,1540934
768,2020,89,731317
768,2020,90,28953450
768,2020,91,967395
768,2020,92,15780
768,2020,93,7177874
768,2020,94,21635166
768,2020,95,1231387
768,2020,96,7318991
768,2020,97,2993
792,2020,1,446859435
792,2020,2,74285855
792,2020,3,149433324
792,2020,4,121894956
792,2020,5,52550079
792,2020,6,41498755
792,2020,7,630446283
792,2020,8,904029150
792,2020,9,343748662
792,2020,10,3281062555
792,2020,11,131694355
792,2020,12,2383436554
792,2020,13,60004907
792,2020,14,13951089
792,2020,15,1636115215
792,2020,16,16143113
792,2020,17,234853877
792,2020,18,708979385
792,2020,19,211420010
792,2020,20,149123996
792,2020,21,724382569
792,2020,22,466496612
792,2020,23,1766507431
792,2020,24,665338917
792,2020,25,390004209
792,2020,26,1229908643
792,2020,27,28925039417
792,2020,28,1528120752
792,2020,29,5888509343
792,2020,30,4958182388
792,2020,31,1129054471
792,2020,32,1962058597
792,2020,33,1160537890
792,2020,34,946408620
792,2020,35,460344408
792,2020,36,42841703
792,2020,37,118429539
792,2020,38,2390222913
792,2020,39,11738222247
792,2020,40,2692340787
792,2020,41,184607643
792,2020,42,276562529
792,2020,43,26341415
792,2020,44,444065499
792,2020,45,5087667
792,2020,46,11274192
792,2020,47,935873858
792,2020,48,2428685716
792,2020,49,101434230
792,2020,50,20916414
792,2020,51,204269802
792,2020,52,2543330843
792,2020,53,359665539
792,2020,54,1801283502
792,2020,55,1309081085
792,2020,56,416281352
792,2020,57,43682413
792,2020,58,131114900
792,2020,59,376996440
792,2020,60,344649737
792,2020,61,543960297
792,2020,62,749035409
792,2020,63,220649221
792,2020,64,498038634
792,2020,65,32002045
792,2020,66,9751607
792,2020,67,19743008
792,2020,68,463771248
792,2020,69,342184122
792,2020,70,842818102
792,2020,71,26590853487
792,2020,72,15102954267
792,2020,73,2459952393
792,2020,74,3211905642
792,2020,75,218349323
792,2020,76,3407698280
792,2020,78,261746517
792,2020,79,672006215
792,2020,80,82857196
792,2020,81,222073098
792,2020,82,597740304
792,2020,83,666487736
792,2020,84,25271975600
784,2020,85,33194202343
784,2020,86,137966050
784,2020,87,15235809565
784,2020,88,3152482624
784,2020,89,338331990
784,2020,90,3796031898
784,2020,91,1335502026
784,2020,92,55261375
784,2020,93,20845277
784,2020,94,2048005313
784,2020,95,865377346
784,2020,96,580581862
784,2020,97,488475352
784,2020,99,16243931
800,2020,1,7254358
800,2020,2,1106780
800,2020,3,12194992
800,2020,4,4443547
800,2020,5,520651
800,2020,6,1194247
800,2020,7,34099659
800,2020,8,12720869
800,2020,9,18760402
800,2020,10,264482063
800,2020,11,8830320
800,2020,12,28197214
800,2020,13,1292885
800,2020,14,5781
800,2020,15,289811710
800,2020,16,4544180
800,2020,17,95936467
800,2020,18,5257171
800,2020,19,29332041
800,2020,20,11012439
800,2020,21,36458918
800,2020,22,31002773
800,2020,23,52337676
800,2020,24,13324870
800,2020,25,128039561
800,2020,26,3831812
800,2020,27,976588552
800,2020,28,47284973
800,2020,29,111331497
800,2020,30,351484708
800,2020,31,32469713
800,2020,32,50335697
800,2020,33,82896765
800,2020,34,33761204
800,2020,35,11653931
800,2020,36,1763497
800,2020,37,1955774
800,2020,38,200355385
800,2020,39,384844257
800,2020,40,86936450
800,2020,41,1157863
800,2020,42,10784786
800,2020,43,5592
800,2020,44,4574090
800,2020,45,10317
800,2020,46,79183
800,2020,47,838531
800,2020,48,105708024
800,2020,49,9945190
800,2020,50,778
800,2020,51,22092
800,2020,52,4660477
800,2020,53,188197
800,2020,54,19161470
800,2020,55,50059519
800,2020,56,9298873
800,2020,57,1701542
800,2020,58,1723791
800,2020,59,5332209
800,2020,60,792509
800,2020,61,20938508
800,2020,62,36555950
800,2020,63,176963480
800,2020,64,50733224
800,2020,65,3166447
800,2020,66,670140
800,2020,67,2252130
800,2020,68,9173151
800,2020,69,32110780
800,2020,70,34173548
800,2020,71,1843717025
800,2020,72,360356559
800,2020,73,79289123
800,2020,74,5648082
800,2020,75,113315
800,2020,76,34847918
800,2020,78,71166
800,2020,79,11829180
800,2020,80,267524
800,2020,81,315418
800,2020,82,24774041
800,2020,83,20050269
800,2020,84,596238839
792,2020,85,17139594250
800,2020,85,404468285
792,2020,86,442932655
800,2020,86,1745680
792,2020,87,15291564176
800,2020,87,553700177
792,2020,88,3767942801
792,2020,89,710648821
792,2020,90,4753667031
792,2020,91,221679744
792,2020,92,33735938
792,2020,93,293146085
792,2020,94,720772117
792,2020,95,280992638
792,2020,96,424286418
792,2020,97,7507184
792,2020,99,197661485
800,2020,88,44978502
800,2020,89,2118792
800,2020,90,113727639
800,2020,91,945449
800,2020,92,234500
800,2020,93,768070
800,2020,94,32712368
800,2020,95,6048855
800,2020,96,48981585
800,2020,97,125841
140,2020,1,1032
140,2020,2,11409130
140,2020,3,4697504
140,2020,4,5550099
140,2020,5,65260
140,2020,7,6376862
140,2020,8,1381813
140,2020,9,76665
140,2020,10,11092454
140,2020,11,6021638
140,2020,12,250288
140,2020,13,267989
140,2020,15,3803348
140,2020,16,1565788
140,2020,17,7421348
140,2020,18,1239012
140,2020,19,2583470
140,2020,20,3021778
140,2020,21,14492859
140,2020,22,3486866
140,2020,23,222409
140,2020,24,4946137
140,2020,25,10185642
140,2020,27,70700158
140,2020,28,2719428
140,2020,29,548355
140,2020,30,52649553
140,2020,31,453436
140,2020,32,479259
140,2020,33,808851
140,2020,34,2190141
140,2020,35,202105
140,2020,36,154498
140,2020,37,83127
140,2020,38,5708153
140,2020,39,12942622
140,2020,40,3486647
140,2020,42,1022507
140,2020,44,1404413
140,2020,46,124012
140,2020,48,3785070
140,2020,49,8382906
140,2020,51,176
140,2020,52,40946
140,2020,53,10014
140,2020,54,414376
140,2020,55,30159
140,2020,56,1445236
140,2020,57,14254
140,2020,59,22189
140,2020,60,10127
140,2020,61,2923075
140,2020,62,2522791
140,2020,63,17325543
140,2020,64,1509444
140,2020,65,1507257
140,2020,66,23253
140,2020,68,1051142
140,2020,69,1661105
140,2020,70,634479
140,2020,71,35406
140,2020,72,3569547
140,2020,73,7466548
140,2020,74,80331
140,2020,75,12111
140,2020,76,2396473
140,2020,78,13622
140,2020,79,1004
140,2020,82,2173916
140,2020,83,1141074
140,2020,84,37416563
140,2020,85,54714093
140,2020,86,654087
140,2020,87,99285729
140,2020,88,3759325
140,2020,89,19106
140,2020,90,13012204
140,2020,91,5640
140,2020,92,594
140,2020,93,4364752
140,2020,94,14912707
140,2020,95,335774
140,2020,96,395594
854,2020,1,515026
858,2020,1,4853119
860,2020,1,109872787
894,2020,1,4115905
854,2020,2,172014
858,2020,2,260464533
860,2020,2,97262407
894,2020,2,23906202
854,2020,3,22802252
858,2020,3,17236363
860,2020,3,8131610
894,2020,3,88035567
854,2020,4,24906335
858,2020,4,29050994
860,2020,4,43108645
894,2020,4,15940623
854,2020,5,78793
858,2020,5,7781719
860,2020,5,3725624
894,2020,5,1803938
854,2020,6,27546
858,2020,6,4565047
860,2020,6,28113841
894,2020,6,2332127
854,2020,7,4041442
858,2020,7,20727821
860,2020,7,47693302
894,2020,7,7718949
854,2020,8,4083508
858,2020,8,52969886
860,2020,8,44272072
894,2020,8,9845346
854,2020,9,2672408
858,2020,9,72781087
860,2020,9,48271410
894,2020,9,6090524
854,2020,10,143935375
858,2020,10,57849714
860,2020,10,592386508
894,2020,10,39717886
854,2020,11,45900078
858,2020,11,32314799
860,2020,11,117356549
894,2020,11,4062486
854,2020,12,7891098
858,2020,12,24352919
860,2020,12,63302268
894,2020,12,12282969
854,2020,13,3097135
858,2020,13,4652729
860,2020,13,2844068
894,2020,13,1703437
854,2020,14,22561
858,2020,14,101525
860,2020,14,242647
894,2020,14,1932
854,2020,15,25653953
858,2020,15,106454242
860,2020,15,332930000
894,2020,15,108093445
854,2020,16,716201
858,2020,16,30463503
860,2020,16,10515345
894,2020,16,6521146
854,2020,17,28515200
858,2020,17,59211915
860,2020,17,258923519
894,2020,17,9701256
854,2020,18,611198
858,2020,18,36735633
860,2020,18,79460408
894,2020,18,5778990
854,2020,19,37205591
858,2020,19,67814588
860,2020,19,91076394
894,2020,19,28351652
854,2020,20,5878285
858,2020,20,81632396
860,2020,20,30273308
894,2020,20,15898045
854,2020,21,64785569
858,2020,21,76024400
860,2020,21,96469507
894,2020,21,28716008
854,2020,22,12950060
858,2020,22,72089148
860,2020,22,21315461
894,2020,22,36928601
854,2020,23,2303870
858,2020,23,126415428
860,2020,23,147360141
894,2020,23,23075309
854,2020,24,55699159
858,2020,24,20295779
860,2020,24,28430468
894,2020,24,1351396
854,2020,25,196933287
858,2020,25,30882452
860,2020,25,187188592
894,2020,25,108530997
854,2020,26,267175
858,2020,26,2365102
860,2020,26,246888255
894,2020,26,74763663
854,2020,27,1112278373
858,2020,27,869760169
860,2020,27,1095092368
894,2020,27,519190496
854,2020,28,79315862
858,2020,28,39885488
860,2020,28,65063605
894,2020,28,87950596
854,2020,29,8056473
858,2020,29,129710795
860,2020,29,158791507
894,2020,29,72435567
854,2020,30,242388810
858,2020,30,275426775
860,2020,30,1153247880
894,2020,30,260067583
854,2020,31,77809439
858,2020,31,233274783
860,2020,31,108064183
894,2020,31,410954360
854,2020,32,6481676
858,2020,32,48794852
860,2020,32,149431817
894,2020,32,17870800
854,2020,33,6287539
858,2020,33,100530188
860,2020,33,155358902
894,2020,33,44790745
854,2020,34,14117454
858,2020,34,78195647
860,2020,34,102275019
894,2020,34,40570540
854,2020,35,3189292
858,2020,35,20510951
860,2020,35,30578885
894,2020,35,9858789
854,2020,36,47053353
858,2020,36,697460
860,2020,36,20113999
894,2020,36,22952915
854,2020,37,3960317
858,2020,37,2675260
860,2020,37,4745633
894,2020,37,811394
854,2020,38,52076563
858,2020,38,267683903
860,2020,38,394749235
894,2020,38,242269439
854,2020,39,95237987
858,2020,39,409211674
860,2020,39,706205642
894,2020,39,287773796
854,2020,40,59856549
858,2020,40,86043629
860,2020,40,329452124
894,2020,40,134672911
854,2020,41,3425
858,2020,41,31522722
860,2020,41,292274
894,2020,41,20450
854,2020,42,4549882
858,2020,42,17413541
860,2020,42,7655043
894,2020,42,2471193
854,2020,43,13945
858,2020,43,357366
860,2020,43,503528
894,2020,43,15023
854,2020,44,5883096
858,2020,44,45990218
860,2020,44,568918325
894,2020,44,14223108
854,2020,45,285367
858,2020,45,1113126
860,2020,45,215719
894,2020,45,15084
854,2020,46,2811617
858,2020,46,996006
860,2020,46,47128
894,2020,46,53063
854,2020,47,39264
858,2020,47,8633807
860,2020,47,14982793
894,2020,47,614777
854,2020,48,45037154
858,2020,48,137418379
860,2020,48,228324130
894,2020,48,73169126
854,2020,49,7721142
858,2020,49,22626814
860,2020,49,15749928
894,2020,49,23238393
854,2020,50,53061
858,2020,50,27663
860,2020,50,16434
894,2020,50,342913
854,2020,51,284850
858,2020,51,29592675
860,2020,51,3110999
894,2020,51,4563
854,2020,52,3067084
858,2020,52,7615039
860,2020,52,23552176
894,2020,52,1411385
854,2020,53,60984
858,2020,53,1174044
860,2020,53,21316000
894,2020,53,273647
854,2020,54,1666216
858,2020,54,18823878
860,2020,54,65824394
894,2020,54,2781747
854,2020,55,6477744
858,2020,55,7648834
860,2020,55,64615097
894,2020,55,15189947
854,2020,56,1722592
858,2020,56,17586232
860,2020,56,50318753
894,2020,56,2705451
854,2020,57,634624
858,2020,57,4595073
860,2020,57,4258864
894,2020,57,1496517
854,2020,58,334642
858,2020,58,2454742
860,2020,58,13579477
894,2020,58,909383
854,2020,59,809026
858,2020,59,8081569
860,2020,59,33151590
894,2020,59,3450111
854,2020,60,45120
858,2020,60,8305001
860,2020,60,45169705
894,2020,60,377916
854,2020,61,8527149
858,2020,61,109054429
860,2020,61,17937328
894,2020,61,18420238
854,2020,62,18388140
858,2020,62,87393212
860,2020,62,15008787
894,2020,62,45808993
854,2020,63,44593499
858,2020,63,39345683
860,2020,63,14306831
894,2020,63,92977741
854,2020,64,7784056
858,2020,64,69087095
860,2020,64,14057012
894,2020,64,15880116
854,2020,65,1128708
858,2020,65,4764382
860,2020,65,796573
894,2020,65,1148332
854,2020,66,128972
858,2020,66,1544258
860,2020,66,322736
894,2020,66,638332
854,2020,67,194333
858,2020,67,1233978
860,2020,67,704616
894,2020,67,1540438
854,2020,68,2059001
858,2020,68,35163324
860,2020,68,63955751
894,2020,68,17302813
854,2020,69,25554737
858,2020,69,42982811
860,2020,69,75564327
894,2020,69,26698857
854,2020,70,17062209
858,2020,70,35196896
860,2020,70,80414127
894,2020,70,19412912
854,2020,71,442930
858,2020,71,6705267
860,2020,71,77174304
894,2020,71,437237
854,2020,72,155284987
858,2020,72,108787186
860,2020,72,1240111244
894,2020,72,158694644
854,2020,73,125978433
858,2020,73,196557835
860,2020,73,507004277
894,2020,73,145139777
854,2020,74,1706420
858,2020,74,20265072
860,2020,74,26811243
894,2020,74,6803231
854,2020,75,2040
858,2020,75,73501
860,2020,75,618073
894,2020,75,37034
854,2020,76,9520380
858,2020,76,54393103
860,2020,76,245456740
894,2020,76,29621238
854,2020,78,33069
858,2020,78,147009
860,2020,78,1531253
894,2020,78,2099142
854,2020,79,56573
858,2020,79,1192592
860,2020,79,965793
894,2020,79,2080978
858,2020,80,98273
860,2020,80,820020
894,2020,80,130724
854,2020,81,25312
858,2020,81,351481
860,2020,81,1673595
894,2020,81,616868
854,2020,82,17736595
858,2020,82,32377376
860,2020,82,52648742
894,2020,82,18626373
854,2020,83,9138795
858,2020,83,20987409
860,2020,83,108250486
894,2020,83,31466115
854,2020,84,450842210
858,2020,84,752593748
860,2020,84,4774343098
894,2020,84,767479944
854,2020,85,255964074
858,2020,85,597506949
860,2020,85,1204762212
894,2020,85,272870157
854,2020,86,2160371
858,2020,86,12507969
860,2020,86,133794562
894,2020,86,3196135
854,2020,87,318382228
858,2020,87,676192706
860,2020,87,1840588481
894,2020,87,443824979
854,2020,88,12488167
858,2020,88,1062462
860,2020,88,501894
